,fullName,id,link,jerseyNumber,code,name,type,abbreviation,Team_Number,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,ot22,shutouts22,ties22,wins22,losses22,saves22,powerPlaySaves22,shortHandedSaves22,evenSaves22,shortHandedShots22,evenShots22,powerPlayShots22,savePercentage22,goalAgainstAverage22,gamesStarted22,shotsAgainst22,goalsAgainst22,powerPlaySavePercentage22,shortHandedSavePercentage22,evenStrengthSavePercentage22,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,ot21,shutouts21,ties21,wins21,losses21,saves21,powerPlaySaves21,shortHandedSaves21,evenSaves21,shortHandedShots21,evenShots21,powerPlayShots21,savePercentage21,goalAgainstAverage21,gamesStarted21,shotsAgainst21,goalsAgainst21,powerPlaySavePercentage21,shortHandedSavePercentage21,evenStrengthSavePercentage21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,ot20,shutouts20,ties20,wins20,losses20,saves20,powerPlaySaves20,shortHandedSaves20,evenSaves20,shortHandedShots20,evenShots20,powerPlayShots20,savePercentage20,goalAgainstAverage20,gamesStarted20,shotsAgainst20,goalsAgainst20,powerPlaySavePercentage20,shortHandedSavePercentage20,evenStrengthSavePercentage20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,ot19,shutouts19,ties19,wins19,losses19,saves19,powerPlaySaves19,shortHandedSaves19,evenSaves19,shortHandedShots19,evenShots19,powerPlayShots19,savePercentage19,goalAgainstAverage19,gamesStarted19,shotsAgainst19,goalsAgainst19,powerPlaySavePercentage19,shortHandedSavePercentage19,evenStrengthSavePercentage19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,ot18,shutouts18,ties18,wins18,losses18,saves18,powerPlaySaves18,shortHandedSaves18,evenSaves18,shortHandedShots18,evenShots18,powerPlayShots18,savePercentage18,goalAgainstAverage18,gamesStarted18,shotsAgainst18,goalsAgainst18,powerPlaySavePercentage18,shortHandedSavePercentage18,evenStrengthSavePercentage18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,ot17,shutouts17,wins17,losses17,saves17,powerPlaySaves17,shortHandedSaves17,evenSaves17,shortHandedShots17,evenShots17,powerPlayShots17,savePercentage17,goalAgainstAverage17,gamesStarted17,shotsAgainst17,goalsAgainst17,powerPlaySavePercentage17,shortHandedSavePercentage17,evenStrengthSavePercentage17,timeOnIce16,assists16,goals16,pim16,shots16,games16,hits16,powerPlayGoals16,powerPlayPoints16,powerPlayTimeOnIce16,evenTimeOnIce16,penaltyMinutes16,faceOffPct16,shotPct16,gameWinningGoals16,overTimeGoals16,shortHandedGoals16,shortHandedPoints16,shortHandedTimeOnIce16,blocked16,plusMinus16,points16,shifts16,timeOnIcePerGame16,evenTimeOnIcePerGame16,shortHandedTimeOnIcePerGame16,powerPlayTimeOnIcePerGame16,ot16,shutouts16,wins16,losses16,saves16,powerPlaySaves16,shortHandedSaves16,evenSaves16,shortHandedShots16,evenShots16,powerPlayShots16,savePercentage16,goalAgainstAverage16,gamesStarted16,shotsAgainst16,goalsAgainst16,powerPlaySavePercentage16,shortHandedSavePercentage16,evenStrengthSavePercentage16,timeOnIce15,assists15,goals15,pim15,shots15,games15,hits15,powerPlayGoals15,powerPlayPoints15,powerPlayTimeOnIce15,evenTimeOnIce15,penaltyMinutes15,faceOffPct15,shotPct15,gameWinningGoals15,overTimeGoals15,shortHandedGoals15,shortHandedPoints15,shortHandedTimeOnIce15,blocked15,plusMinus15,points15,shifts15,timeOnIcePerGame15,evenTimeOnIcePerGame15,shortHandedTimeOnIcePerGame15,powerPlayTimeOnIcePerGame15,ot15,shutouts15,wins15,losses15,saves15,powerPlaySaves15,shortHandedSaves15,evenSaves15,shortHandedShots15,evenShots15,powerPlayShots15,savePercentage15,goalAgainstAverage15,gamesStarted15,shotsAgainst15,goalsAgainst15,powerPlaySavePercentage15,shortHandedSavePercentage15,evenStrengthSavePercentage15,timeOnIce14,assists14,goals14,pim14,shots14,games14,hits14,powerPlayGoals14,powerPlayPoints14,powerPlayTimeOnIce14,evenTimeOnIce14,penaltyMinutes14,faceOffPct14,shotPct14,gameWinningGoals14,overTimeGoals14,shortHandedGoals14,shortHandedPoints14,shortHandedTimeOnIce14,blocked14,plusMinus14,points14,shifts14,timeOnIcePerGame14,evenTimeOnIcePerGame14,shortHandedTimeOnIcePerGame14,powerPlayTimeOnIcePerGame14,ot14,shutouts14,wins14,losses14,saves14,powerPlaySaves14,shortHandedSaves14,evenSaves14,shortHandedShots14,evenShots14,powerPlayShots14,savePercentage14,goalAgainstAverage14,gamesStarted14,shotsAgainst14,goalsAgainst14,powerPlaySavePercentage14,shortHandedSavePercentage14,evenStrengthSavePercentage14,Salary_2014-15,Salary_2015-16,Salary_2016-17,Salary_2017-18,Salary_2018-19,Salary_2019-20,Salary_2020-21,Salary_2021-22
23,Carter Hutton,8475622,/api/v1/people/8475622,40,G,Goalie,Goalie,G,7,1985-12-19,35,Thunder Bay,ON,CAN,CAN,"6' 0""",208,True,False,False,False,L,Y,115:58,,,,,3,,,,,,,,,,,,,,,,,,38:39,,,,0,0,0,0,2,43,5,2,36,2,47,9,0.741,7.7609,3,58,15,55.55555555555556,100.0,76.59574468085107,674:43,,,,,13,,,,,,,,,,,,,,,,,,51:54,,,,1,0,0,1,10,302,37,7,258,7,292,42,0.886,3.4681,12,341,39,88.09523809523809,100.0,88.35616438356165,1775:26,,,,,31,,,,,,,,,,,,,,,,,,57:16,,,,4,2,0,12,14,824,102,18,704,24,772,122,0.898,3.1767,30,918,94,83.60655737704919,75.0,91.19170984455958,2839:37,,,,,50,,,,,,,,,,,,,,,,,,56:47,,,,5,0,0,18,25,1399,173,36,1190,39,1306,196,0.907852,3.000405,48,1541,142,88.26530612244898,92.3076923076923,91.11791730474732,1609:32,,,,,32,,,,,,,,,,,,,,,,,,50:17,,,,3,3,0,17,7,754,101,26,627,29,670,111,0.930864,2.087562,26,810,56,90.990990990991,89.65517241379311,93.5820895522388,1459:03,,,,,30,,,,,,,,,,,,,,,,,,48:38,,,,2,4,13,8,605,99,14,492,15,536,112,0.912519,2.385114,21,663,58,88.39285714285714,93.33333333333333,91.7910447761194,978:56,,,,,17,,,,,,,,,,,,,,,,,,57:35,,,,4,2,7,5,426,52,15,359,16,392,56,0.918103,2.329066,15,464,38,92.85714285714286,93.75,91.58163265306123,1009:51,,,,,18,,,,,,,,,,,,,,,,,,56:06,,,,4,1,6,7,406,66,10,330,11,363,76,0.902222,2.61425,17,450,44,86.8421052631579,90.9090909090909,90.9090909090909,2085:17,,,,,40,,,,,,,,,,,,,,,,,,52:07,,,,4,1,20,11,915,118,12,785,12,855,139,0.909543,2.618349,34,1006,91,84.89208633093526,100.0,91.81286549707602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Linus Ullmark,8476999,/api/v1/people/8476999,35,G,Goalie,Goalie,G,7,1993-07-31,27,Lugnvik,,SWE,SWE,"6' 4""",215,True,False,False,False,L,Y,2330:26,,,,,41,,,,,,,,,,,,,,,,,,56:50,,,,2,1,0,26,10,1045,172,44,829,45,901,194,0.917,2.4459,39,1140,95,88.65979381443299,97.77777777777777,92.00887902330743,1117:05,,,,,20,,,,,,,,,,,,,,,,,,55:51,,,,3,0,0,9,6,542,74,7,461,8,497,86,0.917,2.6319,20,591,49,86.04651162790698,87.5,92.75653923541248,2026:38,,,,,34,,,,,,,,,,,,,,,,,,59:36,,,,3,1,0,17,14,975,129,32,814,33,879,154,0.915,2.6941,34,1066,91,83.76623376623377,96.96969696969697,92.6052332195677,2102:06,,,,,37,,,,,,,,,,,,,,,,,,56:48,,,,5,2,0,15,14,1037,107,25,905,29,992,125,0.904887,3.111175,34,1146,109,85.6,86.20689655172413,91.22983870967742,240:18,,,,,5,,,,,,,,,,,,,,,,,,48:03,,,,0,0,0,1,2,115,6,1,108,1,114,8,0.934959,1.997503,3,123,8,75.0,100.0,94.73684210526315,58:44,,,,,1,,,,,,,,,,,,,,,,,,58:44,,,,0,0,0,1,33,5,2,26,3,28,5,0.916667,3.064699,1,36,3,100.0,66.66666666666666,92.85714285714286,1130:40,,,,,20,,,,,,,,,,,,,,,,,,56:32,,,,2,0,8,10,516,45,7,464,10,503,52,0.913274,2.600236,20,565,49,86.53846153846155,70.0,92.2465208747515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
25,Ukko-Pekka Luukkonen,8480045,/api/v1/people/8480045,1,G,Goalie,Goalie,G,7,1999-03-09,22,Espoo,,FIN,FIN,"6' 4""",220,True,False,False,True,L,Y,503:04,,,,,9,,,,,,,,,,,,,,,,,,55:53,,,,2,0,0,2,5,254,28,3,223,3,244,30,0.917,2.7432,9,277,23,93.33333333333333,100.0,91.39344262295081,216:42,,,,,4,,,,,,,,,,,,,,,,,,54:10,,,,0,0,0,1,3,135,19,0,116,0,128,21,0.906,3.8763,4,149,14,90.47619047619048,,90.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Stefanos Lekkas,8482626,/api/v1/people/8482626,34,G,Goalie,Goalie,G,7,1996-01-17,25,Elburn,IL,USA,USA,"6' 0""",181,True,False,False,False,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Carey Price,8471679,/api/v1/people/8471679,31,G,Goalie,Goalie,G,8,1987-08-16,33,Anahim Lake,BC,CAN,CAN,"6' 3""",220,True,False,False,False,L,Y,297:30,,,,,5,,,,,,,,,,,,,,,,,,59:30,,,,0,0,0,1,4,130,21,1,108,2,123,23,0.878,3.6303,5,148,18,91.30434782608695,50.0,87.8048780487805,1478:45,,,,,25,,,,,,,,,,,,,,,,,,59:09,,,,5,1,0,12,7,594,104,14,476,15,518,126,0.901,2.6374,25,659,65,82.53968253968253,93.33333333333333,91.8918918918919,3439:49,,,,,58,,,,,,,,,,,,,,,,,,59:18,,,,6,4,0,27,25,1595,242,43,1310,45,1434,276,0.909,2.7908,58,1755,160,87.68115942028986,95.55555555555556,91.35285913528591,3880:15,,,,,66,,,,,,,,,,,,,,,,,,58:47,,,,6,4,0,35,24,1791,243,55,1493,58,1622,272,0.91752,2.48953,64,1952,161,89.33823529411765,94.82758620689656,92.04685573366214,2854:37,,,,,49,,,,,,,,,,,,,,,,,,58:15,,,,7,1,0,16,26,1339,185,40,1114,43,1226,218,0.900471,3.11075,48,1487,148,84.86238532110092,93.02325581395348,90.86460032626428,3708:08,,,,,62,,,,,,,,,,,,,,,,,,59:48,,,,5,3,37,20,1656,228,38,1390,44,1487,263,0.923077,2.232929,62,1794,138,86.69201520912547,86.36363636363636,93.47679892400808,698:20,,,,,12,,,,,,,,,,,,,,,,,,58:11,,,,0,2,10,2,341,51,11,279,11,298,56,0.934247,2.062053,12,365,24,91.07142857142857,100.0,93.6241610738255,3976:33,,,,,66,,,,,,,,,,,,,,,,,,60:15,,,,6,9,44,16,1823,244,49,1530,52,1624,277,0.933436,1.961499,66,1953,130,88.08664259927798,94.23076923076923,94.21182266009852,3464:22,,,,,59,,,,,,,,,,,,,,,,,,58:43,,,,5,6,34,20,1694,264,49,1381,54,1479,295,0.926696,2.320771,59,1828,134,89.49152542372882,90.74074074074075,93.3739012846518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Jake Allen,8474596,/api/v1/people/8474596,34,G,Goalie,Goalie,G,8,1990-08-07,30,Fredericton,NB,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,1947:40,,,,,35,,,,,,,,,,,,,,,,,,55:38,,,,4,2,0,9,20,1016,154,18,844,21,922,180,0.905,3.2963,35,1123,107,85.55555555555556,85.71428571428571,91.54013015184381,1702:36,,,,,29,,,,,,,,,,,,,,,,,,58:42,,,,5,0,0,11,12,741,116,13,612,14,674,129,0.907,2.6783,27,817,76,89.92248062015504,92.85714285714286,90.80118694362018,1339:04,,,,,24,,,,,,,,,,,,,,,,,,55:47,,,,3,2,0,12,6,607,70,14,523,15,561,79,0.927,2.1508,21,655,48,88.60759493670885,93.33333333333333,93.22638146167557,2567:57,,,,,46,,,,,,,,,,,,,,,,,,55:49,,,,8,3,0,19,17,1156,161,28,967,32,1060,185,0.905247,2.827158,45,1277,121,87.02702702702703,87.5,91.22641509433961,3316:58,,,,,59,,,,,,,,,,,,,,,,,,56:13,,,,3,1,0,27,25,1462,181,34,1247,40,1357,217,0.905824,2.7495,56,1614,152,83.41013824884793,85.0,91.89388356669123,3418:19,,,,,61,,,,,,,,,,,,,,,,,,56:02,,,,5,4,33,20,1482,217,25,1240,29,1350,241,0.914815,2.422245,60,1620,138,90.04149377593362,86.20689655172413,91.85185185185185,2583:22,,,,,47,,,,,,,,,,,,,,,,,,54:57,,,,3,6,26,15,1159,174,31,954,35,1030,195,0.919841,2.345776,44,1260,101,89.23076923076924,88.57142857142857,92.62135922330097,2077:02,,,,,37,,,,,,,,,,,,,,,,,,56:08,,,,4,4,22,7,830,134,18,678,18,739,152,0.913091,2.282101,32,909,79,88.1578947368421,100.0,91.74560216508796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Charlie Lindgren,8479292,/api/v1/people/8479292,39,G,Goalie,Goalie,G,8,1993-12-18,27,Lakeville,MN,USA,USA,"6' 1""",182,True,False,False,False,R,Y,246:25,,,,,5,,,,,,,,,,,,,,,,,,49:17,,,,0,0,0,5,0,113,12,3,98,3,103,12,0.958,1.2175,4,118,5,100.0,100.0,95.14563106796116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360:51,,,,,6,,,,,,,,,,,,,,,,,,60:08,,,,0,0,0,2,4,158,28,7,123,8,138,32,0.888,3.3255,6,178,20,87.5,87.5,89.13043478260869,65:00,,,,,1,,,,,,,,,,,,,,,,,,65:00,,,,0,0,0,1,0,44,4,0,40,0,45,4,0.897959,4.615385,1,49,5,100.0,,88.88888888888889,832:58,,,,,14,,,,,,,,,,,,,,,,,,59:29,,,,2,2,0,4,8,415,61,7,347,9,375,73,0.908096,3.025331,14,457,42,83.56164383561644,77.77777777777779,92.53333333333333,121:42,,,,,2,,,,,,,,,,,,,,,,,,60:51,,,,0,0,2,0,56,1,4,51,4,54,1,0.949153,1.479047,2,59,3,100.0,100.0,94.44444444444444,60:00,,,,,1,,,,,,,,,,,,,,,,,,60:00,,,,0,0,1,0,26,0,0,26,0,28,0,0.928571,2.0,1,28,2,,,92.85714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Joey Daccord,8478916,/api/v1/people/8478916,34,G,Goalie,Goalie,G,9,1996-08-19,24,Boston,MA,USA,USA,"6' 2""",197,True,False,False,True,L,I,293:13,,,,,5,,,,,,,,,,,,,,,,,,58:38,,,,0,0,0,0,4,119,22,4,93,5,110,25,0.85,4.2972,4,140,21,88.0,80.0,84.54545454545455,403:22,,,,,8,,,,,,,,,,,,,,,,,,50:25,,,,1,0,0,1,3,192,18,7,167,7,185,22,0.897,3.2725,6,214,22,81.81818181818183,100.0,90.27027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60:00,,,,,1,,,,,,,,,,,,,,,,,,60:00,,,,0,0,0,0,1,35,1,2,32,2,35,3,0.875,5.0,1,40,5,33.33333333333333,100.0,91.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Anton Forsberg,8476341,/api/v1/people/8476341,31,G,Goalie,Goalie,G,9,1992-11-27,28,HARNOSAND,,SWE,SWE,"6' 2""",176,True,False,False,False,L,Y,2571:27,,,,,46,,,,,,,,,,,,,,,,,,55:54,,,,4,1,0,22,17,1336,223,29,1084,30,1183,244,0.917,2.8233,44,1457,121,91.39344262295081,96.66666666666667,91.63144547759933,448:33,,,,,8,,,,,,,,,,,,,,,,,,56:04,,,,1,0,0,3,4,240,37,4,199,4,219,41,0.909,3.2103,8,264,24,90.2439024390244,100.0,90.8675799086758,143:09,,,,,3,,,,,,,,,,,,,,,,,,47:43,,,,0,0,0,1,1,70,9,0,61,0,69,9,0.897,3.3531,3,78,8,100.0,,88.40579710144928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714:47,,,,,35,,,,,,,,,,,,,,,,,,48:59,,,,4,0,0,10,16,836,96,35,705,35,775,111,0.907709,2.974137,30,921,85,86.48648648648648,100.0,90.96774193548387,58:35,,,,,1,,,,,,,,,,,,,,,,,,58:35,,,,0,0,0,1,23,0,0,23,0,27,0,0.851852,4.096728,1,27,4,,,85.18518518518519,178:09,,,,,4,,,,,,,,,,,,,,,,,,44:32,,,,0,0,1,3,88,21,3,64,3,72,22,0.907216,3.031154,3,97,9,95.45454545454545,100.0,88.88888888888889,255:43,,,,,5,,,,,,,,,,,,,,,,,,51:08,,,,0,0,0,4,129,27,3,99,4,112,33,0.865772,4.692694,5,149,20,81.81818181818183,75.0,88.39285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Matt Murray,8476899,/api/v1/people/8476899,30,G,Goalie,Goalie,G,9,1994-05-25,27,Thunder Bay,ON,CAN,CAN,"6' 4""",178,True,False,False,False,L,Y,1181:31,,,,,20,,,,,,,,,,,,,,,,,,59:04,,,,2,1,0,5,12,580,93,16,471,18,516,106,0.906,3.0469,20,640,60,87.73584905660378,88.88888888888889,91.27906976744185,1404:11,,,,,27,,,,,,,,,,,,,,,,,,52:00,,,,1,2,0,10,13,659,102,17,540,21,599,118,0.893,3.3756,25,738,79,86.4406779661017,80.95238095238095,90.15025041736226,2237:30,,,,,38,,,,,,,,,,,,,,,,,,58:52,,,,5,1,0,20,11,948,111,34,803,37,891,127,0.899,2.8693,38,1055,107,87.4015748031496,91.8918918918919,90.12345679012346,2880:14,,,,,50,,,,,,,,,,,,,,,,,,57:36,,,,6,4,0,29,14,1465,166,41,1258,48,1352,194,0.919072,2.687282,50,1594,129,85.56701030927834,85.41666666666666,93.04733727810651,2732:58,,,,,49,,,,,,,,,,,,,,,,,,55:46,,,,3,1,0,27,16,1290,192,38,1060,39,1163,221,0.906535,2.919904,45,1423,133,86.87782805429865,97.43589743589743,91.14359415305245,2765:48,,,,,49,,,,,,,,,,,,,,,,,,56:26,,,,4,4,32,10,1339,182,52,1105,58,1185,207,0.923448,2.407983,47,1450,111,87.92270531400966,89.65517241379311,93.24894514767934,748:35,,,,,13,,,,,,,,,,,,,,,,,,57:35,,,,1,1,9,2,330,54,10,266,11,285,59,0.929577,2.003785,13,355,25,91.52542372881356,90.9090909090909,93.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Marcus Hogberg,8477405,/api/v1/people/8477405,1,G,Goalie,Goalie,G,9,1994-11-25,26,Orebro,,SWE,SWE,"6' 5""",222,True,False,False,True,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641:51,,,,,14,,,,,,,,,,,,,,,,,,45:50,,,,0,0,0,4,7,282,38,10,234,10,265,47,0.876,3.7392,10,322,40,80.85106382978722,100.0,88.30188679245283,1344:33,,,,,24,,,,,,,,,,,,,,,,,,56:01,,,,8,0,0,5,8,658,73,13,572,14,625,89,0.904,3.1237,21,728,70,82.02247191011236,92.85714285714286,91.52,205:30,,,,,4,,,,,,,,,,,,,,,,,,51:22,,,,1,0,0,0,2,107,9,3,95,4,105,12,0.884298,4.087591,4,121,14,75.0,75.0,90.47619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Michael Hutchinson,8474636,/api/v1/people/8474636,30,G,Goalie,Goalie,G,10,1990-03-02,31,Barrie,ON,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,78:43,,,,,2,,,,,,,,,,,,,,,,,,39:21,,,,0,0,0,0,1,36,5,1,30,1,35,6,0.857,4.5734,1,42,6,83.33333333333334,100.0,85.71428571428571,421:52,,,,,8,,,,,,,,,,,,,,,,,,52:44,,,,1,1,0,4,2,194,24,5,165,5,179,27,0.919,2.4178,8,211,17,88.88888888888889,100.0,92.17877094972067,847:01,,,,,16,,,,,,,,,,,,,,,,,,52:56,,,,1,1,0,5,9,390,49,9,332,10,370,59,0.888,3.471,12,439,49,83.05084745762711,90.0,89.72972972972974,496:10,,,,,9,,,,,,,,,,,,,,,,,,55:07,,,,2,1,0,3,4,212,26,5,181,6,201,32,0.887029,3.265032,8,239,27,81.25,83.33333333333334,90.04975124378109,128:45,,,,,3,,,,,,,,,,,,,,,,,,42:55,,,,0,0,0,2,1,68,18,0,50,2,55,18,0.906667,3.262136,3,75,7,100.0,0.0,90.9090909090909,1378:20,,,,,28,,,,,,,,,,,,,,,,,,49:13,,,,3,1,9,12,623,101,20,502,22,549,119,0.902899,2.916566,20,690,67,84.87394957983193,90.9090909090909,91.43897996357013,1585:57,,,,,30,,,,,,,,,,,,,,,,,,52:51,,,,3,0,9,15,730,142,17,571,18,630,157,0.906832,2.837416,25,805,75,90.44585987261146,94.44444444444444,90.63492063492063,2138:22,,,,,38,,,,,,,,,,,,,,,,,,56:16,,,,5,2,21,10,901,154,25,722,27,781,178,0.913793,2.384998,36,986,85,86.51685393258427,92.5925925925926,92.44558258642766,183:02,,,,,3,,,,,,,,,,,,,,,,,,61:00,,,,0,0,2,1,83,13,1,69,1,72,15,0.943182,1.639046,3,88,5,86.66666666666667,100.0,95.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
